TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T014647_3.00	F028_3.00	TS12_3.00	M01744_3.00	MS68_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	pTH9384	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T014647_3.00	F028_3.00	TS12_3.00	M01746_3.00	MS68_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	pTH5119	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T014647_3.00	F028_3.00	TS12_3.00	M01747_3.00	MS68_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	pTH5124	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T014647_3.00	F028_3.00	TS12_3.00	M01748_3.00	MS68_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	pTH5128	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T014647_3.00	F028_3.00	TS12_3.00	M01749_3.00	MS68_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	pTH5118	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T014647_3.00	F028_3.00	TS12_3.00	M03794_3.00	MS48_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	retn_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T014647_3.00	F028_3.00	TS12_3.00	M06295_3.00	MS21_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	retn_SANGER_5_FBgn0004795	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T014647_3.00	F028_3.00	TS12_3.00	M10889_3.00	MS63_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	V$DRI1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T014647_3.00	F028_3.00	TS12_3.00	M10891_3.00	MS63_3.00	ENSMUSG00000066224	Arid3c	Mus_musculus	I	ARID/BRIGHT	ARID	1	0.42223096627141105	I$DRI_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016880_3.00	F036_3.00	TS12_3.00	M01747_3.00	MS68_3.00	ENSMUSG00000033237	Arid2	Mus_musculus	I	ARID/BRIGHT,RFX	ARID,RFX_DNA_binding	2	0.7	pTH5124	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T016880_3.00	F036_3.00	TS12_3.00	M01748_3.00	MS68_3.00	ENSMUSG00000033237	Arid2	Mus_musculus	I	ARID/BRIGHT,RFX	ARID,RFX_DNA_binding	2	0.7	pTH5128	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017412_3.00	F039_3.00	TS12_3.00	M01765_3.00	MS68_3.00	ENSMUSG00000024548	Setbp1	Mus_musculus	D	AT hook	AT_hook	1	0.989594959467439	pTH1294	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017413_3.00	F039_3.00	TS12_3.00	M00821_3.00	MS18_3.00	ENSMUSG00000026491	Ahctf1	Mus_musculus	D	AT hook	AT_hook	1	0.989594959467439	pTH2361	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017414_3.00	F039_3.00	TS12_3.00	M12620_3.00	MS34_3.00	ENSMUSG00000046711	Hmga1	Mus_musculus	D	AT hook	AT_hook	1	0.989594959467439	MA2124.1	NA	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017415_3.00	F039_3.00	TS12_3.00	M00822_3.00	MS18_3.00	ENSMUSG00000056758	Hmga2	Mus_musculus	D	AT hook	AT_hook	1	0.989594959467439	pTH3046	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017416_3.00	F039_3.00	TS12_3.00	M01766_3.00	MS68_3.00	ENSMUSG00000058318	Phf21a	Mus_musculus	D	AT hook	AT_hook	1	0.989594959467439	pTH8550	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M00063_3.00	MS01_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	SUM1_2124	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M00790_3.00	MS13_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	SETBP1.MEXtop1.PBM	PBM	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M00821_3.00	MS18_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH2361	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M00822_3.00	MS18_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH3046	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01185_3.00	MS61_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9309	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01186_3.00	MS61_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH11377	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01187_3.00	MS61_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH11412	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01188_3.00	MS61_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH11493	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01189_3.00	MS61_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH11338	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01190_3.00	MS61_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH11261	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01599_3.00	MS67_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	Sum1	PBM	Zhu09	PBM	Zhu	2009	19158363	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01753_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH7395	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01754_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH8202	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01755_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9369	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01756_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9242	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01757_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH8216	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01758_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9237	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01759_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9222	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01760_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9254	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01761_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH7876	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01762_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9180	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01763_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH7875	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01764_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9335	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01765_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH1294	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01766_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH8550	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01767_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9279	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01768_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9260	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01769_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9209	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01770_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH8406	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01771_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9295	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01772_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH8997	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01773_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9097	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01774_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH9380	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01775_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH8916	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M01776_3.00	MS68_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	pTH8863	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M06112_3.00	MS13_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	HMGA1.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M06296_3.00	MS21_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	Xrp1_CG6272_SANGER_5_FBgn0261113	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M09601_3.00	MS14_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	YDR310C_383	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M09602_3.00	MS14_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	YDR310C_478	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M10892_3.00	MS63_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	V$HMGIY_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M10893_3.00	MS63_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	V$HMGIY_Q4	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M10894_3.00	MS63_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	V$HMGA2_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T017417_3.00	F039_3.00	TS12_3.00	M10895_3.00	MS63_3.00	ENSMUSG00000078249	Hmga1-rs1	Mus_musculus	I	AT hook	AT_hook	1	0.989594959467439	P$HMGIY_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T024579_3.00	F061_3.00	TS12_3.00	.	.	ENSMUSG00000020441	2310033P09Rik	Mus_musculus	N	BBR	GAGA_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T024580_3.00	F061_3.00	TS12_3.00	.	.	ENSMUSG00000020869	Lrrc59	Mus_musculus	N	BBR	GAGA_bind	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T025024_3.00	F062_3.00	TS12_3.00	.	.	ENSMUSG00000055917	Zfp277	Mus_musculus	N	BED ZF,C2H2 ZF	zf-BED,zf-C2H2	2	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T025025_3.00	F062_3.00	TS12_3.00	.	.	ENSMUSG00000062761	Zfp512	Mus_musculus	N	BED ZF,C2H2 ZF	zf-BED,zf-C2H2	2	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T026095_3.00	F077_3.00	TS12_3.00	M06113_3.00	MS13_3.00	ENSMUSG00000034333	Zbed4	Mus_musculus	I	BED ZF	zf-BED	1	0.7	ZBED4.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T026095_3.00	F077_3.00	TS12_3.00	M08640_3.00	MS34_3.00	ENSMUSG00000034333	Zbed4	Mus_musculus	I	BED ZF	zf-BED	1	0.7	MA2328.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T026096_3.00	F077_3.00	TS12_3.00	.	.	ENSMUSG00000038351	Sgsm2	Mus_musculus	N	BED ZF	zf-BED	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T026097_3.00	F077_3.00	TS12_3.00	M06035_3.00	MS13_3.00	ENSMUSG00000053080	2700081O15Rik	Mus_musculus	I	BED ZF	zf-BED	1	0.7	ZFTA.MEXtop1.GHTS	GHT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T026098_3.00	F077_3.00	TS12_3.00	M10900_3.00	MS63_3.00	ENSMUSG00000094410	Gm38394	Mus_musculus	I	BED ZF	zf-BED	1	0.7	V$ZBED6_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T026099_3.00	F077_3.00	TS12_3.00	M10900_3.00	MS63_3.00	ENSMUSG00000102049	Zbed6	Mus_musculus	D	BED ZF	zf-BED	1	0.7	V$ZBED6_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035653_3.00	F082_3.00	TS12_3.00	M01797_3.00	MS68_3.00	ENSMUSG00000000134	Tfe3	Mus_musculus	D	bHLH	HLH	1	0.837833807768996	pTH5057	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035653_3.00	F082_3.00	TS12_3.00	M06220_3.00	MS33_3.00	ENSMUSG00000000134	Tfe3	Mus_musculus	D	bHLH	HLH	1	0.837833807768996	TFE3	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035653_3.00	F082_3.00	TS12_3.00	M09866_3.00	MS30_3.00	ENSMUSG00000000134	Tfe3	Mus_musculus	D	bHLH	HLH	1	0.837833807768996	TFE3_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035653_3.00	F082_3.00	TS12_3.00	M11007_3.00	MS63_3.00	ENSMUSG00000000134	Tfe3	Mus_musculus	D	bHLH	HLH	1	0.837833807768996	V$TFEA_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035654_3.00	F082_3.00	TS12_3.00	M01798_3.00	MS68_3.00	ENSMUSG00000000282	Mnt	Mus_musculus	D	bHLH	HLH	1	0.837833807768996	pTH4588	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035655_3.00	F082_3.00	TS12_3.00	M10586_3.00	MS31_3.00	ENSMUSG00000000435	Myf5	Mus_musculus	D	bHLH	HLH	1	0.837833807768996	GM-Myf5_GSE24852	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035656_3.00	F082_3.00	TS12_3.00	M09877_3.00	MS30_3.00	ENSMUSG00000001156	Mxd1	Mus_musculus	I	bHLH	HLH	1	0.837833807768996	MXI1_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035657_3.00	F082_3.00	TS12_3.00	.	.	ENSMUSG00000001988	Npas1	Mus_musculus	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035658_3.00	F082_3.00	TS12_3.00	M11008_3.00	MS63_3.00	ENSMUSG00000004328	Hif3a	Mus_musculus	D	bHLH	HLH	1	0.837833807768996	V$MOP7_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035659_3.00	F082_3.00	TS12_3.00	M02976_3.00	MS36_3.00	ENSMUSG00000005373	Mlxipl	Mus_musculus	I	bHLH	HLH	1	0.837833807768996	MLXIPL_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035659_3.00	F082_3.00	TS12_3.00	M10911_3.00	MS63_3.00	ENSMUSG00000005373	Mlxipl	Mus_musculus	I	bHLH	HLH	1	0.837833807768996	V$CHREBP_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035659_3.00	F082_3.00	TS12_3.00	M10912_3.00	MS63_3.00	ENSMUSG00000005373	Mlxipl	Mus_musculus	I	bHLH	HLH	1	0.837833807768996	V$CHREB_Q6_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035660_3.00	F082_3.00	TS12_3.00	M01799_3.00	MS68_3.00	ENSMUSG00000005718	Tfap4	Mus_musculus	D	bHLH	HLH	1	0.837833807768996	pTH5067	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T035661_3.00	F082_3.00	TS12_3.00	.	.	ENSMUSG00000005886	Ncoa2	Mus_musculus	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
